timestamp,retailer,product_id,item_id,product_name,brand,category,category_path,net_quantity,unit,price,regular_price,card_price,on_sale,available,available_qty,ean,url,teasers,seller_id,seller_name,scraper_version
2026-09-19 22:11:08-0500,metro,961736,39200234,Pimienta Negra Molida Toña 50g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.05,kg,9.9,9.9,,False,True,100,7753459128063,https://www.metro.pe/pimienta-negra-molida-tona-50g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961719,39200217,Canela Molida Toña 18g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.018,kg,3.9,3.9,,False,True,100,7753459118958,https://www.metro.pe/canela-molida-tona-18g/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961717,39200215,Semillas de Ajonjolí Toña 18g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.018,kg,2.7,2.7,,False,True,100,7753459118934,https://www.metro.pe/semillas-de-ajonjoli-tona-18g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961715,39200213,Kion en Polvo Toña 18g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.018,kg,3.9,3.9,,False,True,100,7753459119122,https://www.metro.pe/kion-en-polvo-tona-18g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961707,39200205,Canela Molina Cuisine & Co Frasco 55g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.055,kg,8.9,8.9,,False,True,100,2050044005019,https://www.metro.pe/canela-molina-cuisine-co-frasco-55g/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961702,39200200,Páprika en Polvo Cuisine & Co Frasco 55g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.055,kg,7.9,7.9,,False,True,100,2050044004968,https://www.metro.pe/paprika-en-polvo-cuisine-co-frasco-55g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961700,39200198,Pimienta Negra Molida Cuisine & Co Frasco 60g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.06,kg,11.9,11.9,,False,True,100,2050044004944,https://www.metro.pe/pimienta-negra-molida-cuisine-co-frasco-60g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961697,39200195,Nuez Moscada Cuisine & Co 10g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.01,kg,3.8,3.8,,False,True,100,2050044004913,https://www.metro.pe/nuez-moscada-cuisine-co-10g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961688,39200186,Pimienta Blanca Molida Cuisine & Co 15g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.015,kg,2.9,2.9,,False,True,100,2050044004814,https://www.metro.pe/pimienta-blanca-molida-cuisine-co-15g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961686,39200184,Tomillo en Hojdas Cuisine & Co 4g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.004,kg,3.5,3.5,,False,True,100,2050044004807,https://www.metro.pe/tomillo-en-hojdas-cuisine-co-4g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
